"Family_ID","Survey_Year","ID_number","Race","Race_2nd","Head_Wife_Status","Paying_Rent_Scale","Fall_Winter_Residence","Summer_Residence","Enrollment_Status","Return_School","Financial_Responsibility_Scale","Own_Bills_Scale","Managing_Money_Scale","Worry_Money","Marital_Status","Help_House","House_Amount","Help_Bills","Bills_Amount","Help_Tuition","Tuition_Amount","Help_Personal_Loan","Help_Personal_Loan_Amount","Help_Personal_Vehicle","Personal_Vehicle_Amount","Help_Rent_Mortgage","Rent_Mortgage_Amount","Gifts_Inheritance","Help_Other","CantAfford_College","Gifts_Inheritance_1","Gifts_Inheritance_2","Gifts_Inheritance_3","Help_Other_Amount","Help_House_Amount_Parents","Help_House_Percent_Parents","Help_Bills_Amount_Parents","Help_Bills_Percent_Parents","Help_Tuition_Amount_Parents","Help_Tuition_Percent_Parents","Help_Student_Loan","Student_Loan_Amount","Help_Student_Loan_Amount_Parents","Help_Student_Loan_Percent_Parents","Help_Personal_Vehicle_Amount_Parents","Help_Personal_Vehicle_Percent_Parents","Help_Rent_Mortgage_Amount_Parents","Help_Rent_Mortgage_Percent_Parents"
2853,2011,235,2,0,3,5,1,3,9,0,3,4,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7023,2011,236,1,0,1,5,1,2,6,1,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,2011,237,4,0,3,1,1,1,9,0,2,1,3,2,2,5,0,1,1560,1,8400,5,0,5,0,5,0,NA,1,0,0,0,0,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5541,2011,238,1,0,3,1,1,96,9,0,2,2,4,2,2,5,0,1,7000,1,600,5,0,1,600,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5981,2011,239,1,0,3,1,1,1,9,0,2,1,3,2,2,5,0,1,100,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2157,2011,240,1,0,1,5,2,96,5,1,4,5,5,6,2,5,0,1,20,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4298,2011,241,2,0,3,4,2,1,9,0,4,4,5,3,2,5,0,5,0,1,1200,5,0,5,0,1,375,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2893,2011,242,2,3,1,5,97,2,1,0,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3174,2011,243,1,0,3,1,1,1,4,1,4,4,5,1,2,5,0,1,50,1,2500,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,2011,244,2,0,1,5,2,2,5,5,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4610,2011,245,1,0,2,1,2,2,2,0,1,1,1,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,2011,246,1,0,3,1,1,1,3,0,3,2,5,7,2,5,0,1,3000,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7045,2011,247,2,0,3,6,3,96,9,0,4,3,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,2011,248,1,7,3,3,2,2,9,0,5,3,5,1,2,5,0,1,200,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6761,2011,249,1,0,1,5,6,6,4,1,5,5,5,7,1,5,0,5,0,5,0,1,5500,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4590,2011,250,1,0,3,2,1,1,9,0,3,2,4,4,2,5,0,1,60,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,2011,251,1,0,2,3,2,96,9,0,4,2,3,3,1,5,0,5,0,1,2500,5,0,5,0,5,0,NA,5,0,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,2011,252,2,0,1,3,1,2,4,1,3,3,3,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7331,2011,253,7,0,3,4,1,1,9,0,4,4,5,5,2,5,0,1,4000,1,2000,5,0,1,12000,5,0,NA,1,0,0,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4913,2011,254,2,0,1,3,2,2,6,1,4,3,4,3,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,2011,255,1,0,3,5,1,96,99,5,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7433,2011,256,1,0,2,5,2,96,4,5,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2718,2011,257,1,0,1,5,2,2,6,1,5,5,4,4,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4963,2011,258,2,0,3,4,1,96,96,0,4,4,4,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4588,2011,259,1,0,3,5,3,1,4,1,4,5,5,4,2,5,0,1,900,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5172,2011,260,3,0,1,4,2,2,10,0,4,4,5,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6379,2011,261,1,0,2,6,6,96,4,1,3,4,5,1,2,5,0,5,0,5,0,5,0,1,3000,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7225,2011,262,1,0,1,5,2,96,6,1,4,3,5,7,2,5,0,1,1000,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2329,2011,263,1,0,1,1,1,2,9,0,3,5,5,4,2,5,0,1,3600,1,4000,5,0,1,4000,5,0,NA,5,0,30000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,2011,264,1,0,1,5,2,2,9,0,5,5,5,4,2,5,0,1,100,5,0,1,200,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2295,2011,265,1,0,3,1,1,96,9,0,2,2,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,2011,266,1,0,1,5,2,96,6,5,4,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6413,2011,267,1,0,3,1,1,96,9,0,3,1,5,5,2,5,0,1,3000,5,0,5,0,5,0,1,0,NA,1,0,200,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4523,2011,268,1,0,1,5,2,2,4,1,5,5,5,7,2,5,0,5,0,5,0,1,300,5,0,1,650,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,2011,269,1,0,1,5,2,2,9,0,4,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2180,2011,270,1,0,3,5,3,1,9,0,4,5,5,1,2,5,0,5,0,1,9999998,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,2011,271,2,0,3,6,3,1,9,0,2,1,3,6,2,5,0,1,700,1,200,5,0,1,5000,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2011,272,1,0,3,5,1,2,5,1,4,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,11000,1000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6846,2011,273,8,0,3,2,1,96,9,0,2,2,2,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2459,2011,274,2,0,1,3,2,2,2,0,3,5,5,3,2,5,0,5,0,5,0,1,100,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6790,2011,275,1,0,3,2,1,1,96,0,3,2,3,6,2,5,0,1,500,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2714,2011,276,7,0,2,3,2,1,3,0,5,4,4,1,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5470,2011,277,1,0,1,5,2,2,99,1,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,1,0,0,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2588,2011,278,2,0,3,5,3,1,9,0,4,5,2,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7619,2011,279,1,0,1,6,6,96,5,1,5,5,5,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,2011,280,1,0,3,5,1,96,96,0,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4082,2011,281,1,0,1,5,1,1,4,1,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2011,282,1,0,1,4,1,1,4,1,4,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5010,2011,283,1,0,1,5,97,2,5,5,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4271,2011,284,1,0,3,1,1,96,9,0,2,1,5,3,2,5,0,1,2000,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2361,2011,285,2,0,1,5,2,96,3,0,5,5,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5124,2011,286,1,0,3,2,1,1,10,0,4,3,4,2,2,5,0,1,9999998,1,1000,5,0,5,0,1,500,NA,1,0,0,0,0,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,2011,287,1,0,3,1,1,96,9,0,2,2,5,3,2,5,0,1,800,1,8000,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7609,2011,288,2,0,1,5,2,96,4,1,5,5,5,5,2,5,0,1,400,5,0,1,400,5,0,1,725,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,2011,289,1,0,1,5,2,96,6,1,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6552,2011,290,1,0,3,1,1,1,6,5,4,5,5,6,2,5,0,1,1000,5,0,5,0,5,0,5,0,NA,1,0,1800,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5213,2011,291,2,0,3,2,5,1,5,5,4,3,5,1,2,5,0,5,0,5,0,1,20,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2346,2011,292,1,0,1,3,2,2,9,0,3,3,4,6,2,5,0,5,0,5,0,5,0,1,9000,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2011,293,1,0,3,2,1,1,9,0,3,1,4,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,2011,294,2,0,3,5,1,96,4,1,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3662,2011,295,1,0,2,1,2,2,3,0,1,1,3,6,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,2011,296,1,0,3,5,1,96,4,1,5,5,4,6,2,5,0,1,100,5,0,5,0,5,0,1,220,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6550,2011,297,2,0,3,1,1,1,3,0,1,1,2,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1451,2011,298,1,0,3,5,3,97,9,0,3,5,5,1,2,5,0,1,1500,1,20000,5,0,1,3000,1,8100,NA,5,0,3000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3220,2011,299,1,0,3,4,2,1,6,1,3,4,4,3,2,5,0,1,4000,5,0,1,16000,1,3000,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3192,2011,300,1,0,2,5,2,96,3,0,5,5,4,6,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,2011,301,2,0,3,1,3,1,9,0,3,5,5,3,2,5,0,1,500,1,2000,1,200,1,8000,1,500,NA,1,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5368,2011,302,7,0,3,3,1,1,4,1,5,5,5,2,2,5,0,1,130,5,0,1,100,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,2011,303,1,0,3,5,2,1,6,5,5,5,5,3,2,5,0,1,700,1,7000,5,0,5,0,1,1800,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3360,2011,304,2,0,1,5,1,2,1,0,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3104,2011,305,1,3,3,4,1,1,4,1,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4396,2011,306,2,0,3,1,1,1,9,0,2,1,4,2,2,5,0,1,13500,5,0,5,0,1,4000,1,3500,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,2011,307,2,0,3,1,1,96,3,0,3,1,5,2,2,5,0,1,2000,5,0,5,0,1,5000,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6397,2011,308,2,0,1,5,2,96,9,0,5,5,5,3,2,5,0,5,0,5,0,1,300,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7707,2011,309,1,0,1,1,1,96,5,1,2,1,5,7,2,5,0,1,400,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,2011,310,1,0,3,2,1,1,6,5,3,5,5,7,2,5,0,5,0,1,7500,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,2011,311,1,0,3,1,3,1,9,0,2,2,3,5,2,5,0,1,3000,1,60000,5,0,5,0,5,0,NA,1,0,0,0,0,9999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3545,2011,312,2,0,1,5,1,96,3,0,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,2011,313,2,0,1,5,6,96,4,1,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,2011,314,2,0,3,5,1,1,4,1,5,3,5,5,2,5,0,1,100,5,0,1,100,5,0,1,200,NA,1,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,2011,315,2,0,3,1,1,1,1,0,2,1,5,2,2,5,0,1,300,5,0,1,200,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4148,2011,316,1,3,2,1,8,8,9,0,1,1,5,4,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2904,2011,317,1,0,3,2,1,2,9,0,3,3,5,1,2,5,0,1,4000,5,0,5,0,1,1500,1,4800,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6846,2011,318,1,0,3,1,1,96,9,0,1,1,1,3,2,5,0,1,200,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,2011,319,2,0,1,5,2,96,4,1,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2865,2011,320,1,0,3,5,1,2,6,1,4,4,5,2,2,5,0,1,5000,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,2011,321,2,1,3,4,1,1,99,1,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,2011,322,2,0,1,5,2,2,11,0,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2194,2011,323,4,0,3,1,1,96,3,0,3,1,5,3,2,5,0,1,100,5,0,5,0,5,0,5,0,NA,1,1,0,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3562,2011,324,1,0,3,6,97,97,9,0,3,4,5,1,2,5,0,1,300,5,0,5,0,1,5000,5,0,NA,5,0,1000,1400,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4903,2011,325,1,0,2,1,6,6,4,5,4,1,3,2,1,5,0,5,0,5,0,1,500,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,2011,326,2,0,3,5,1,2,9,0,4,5,4,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,2011,327,2,0,2,5,2,96,9,0,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5641,2011,328,1,0,2,4,2,96,11,0,1,4,3,3,1,5,0,5,0,5,0,5,0,1,5000,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2882,2011,329,1,0,3,1,1,96,9,0,4,1,2,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5530,2011,330,2,0,1,1,97,96,4,1,5,3,4,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5950,2011,331,2,0,3,1,1,1,96,0,5,1,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6224,2011,332,2,0,3,5,2,1,11,0,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3293,2011,333,1,0,1,5,2,2,7,5,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,2011,334,1,0,3,1,1,96,3,0,4,1,4,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3499,2011,335,4,0,3,1,3,1,9,0,4,1,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,2011,336,1,0,3,1,3,1,9,0,2,3,4,1,2,5,0,1,1000,1,5000,5,0,5,0,1,7000,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6259,2011,337,2,0,1,4,2,2,3,0,5,4,5,5,2,5,0,1,243,5,0,5,0,5,0,1,251,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,2011,338,1,0,2,5,2,2,4,1,5,5,5,3,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7376,2011,339,1,0,3,1,2,1,9,0,1,2,2,6,2,5,0,1,6000,1,9999998,5,0,5,0,1,2400,NA,1,0,9999998,0,0,9999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2011,340,1,0,3,1,1,96,96,0,3,2,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3580,2011,341,2,0,1,5,2,96,3,0,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,2011,342,1,0,3,2,2,96,9,0,2,2,5,3,2,5,0,5,0,1,45000,5,0,5,0,1,9999999,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,2011,343,2,0,3,1,1,96,9,0,1,1,1,6,2,5,0,1,1000,1,700,5,0,5,0,1,900,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7292,2011,344,1,0,3,1,1,96,9,0,3,4,2,4,2,5,0,1,9999998,1,9999998,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2068,2011,345,7,0,3,1,3,1,9,0,1,1,1,5,2,5,0,1,500,1,5000,5,0,1,7500,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4214,2011,346,2,0,1,5,2,2,3,0,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,2011,347,2,0,3,3,1,1,4,1,3,4,1,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4213,2011,348,2,0,1,5,2,2,9,0,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4259,2011,349,2,0,1,4,2,96,9,0,4,4,4,6,2,5,0,5,0,5,0,1,700,5,0,5,0,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2255,2011,350,1,0,3,5,1,2,96,0,5,5,5,5,2,5,0,1,5000,1,3000,5,0,1,2000,5,0,NA,5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
